imgSource|name|% of decks|count
https://images.ygoprodeck.com/images/cards/10045474.jpg|Infinite Impermanence|1.0|3.0
https://images.ygoprodeck.com/images/cards/95027497.jpg|Ninja Grandmaster Hanzo|1.0|3.0
https://images.ygoprodeck.com/images/cards/23434538.jpg|"Maxx ""C"""|1.0|3.0
https://images.ygoprodeck.com/images/cards/31887806.jpg|Tobari the Sky Ninja|1.0|3.0
https://images.ygoprodeck.com/images/cards/67282505.jpg|Mitsu the Insect Ninja|1.0|3.0
https://images.ygoprodeck.com/images/cards/14087893.jpg|Book of Moon|1.0|3.0
https://images.ygoprodeck.com/images/cards/95545183.jpg|Ninjitsu Art Notebook of Mystery|1.0|3.0
https://images.ygoprodeck.com/images/cards/68038375.jpg|Ninjitsu Art of Dancing Leaves|1.0|3.0
https://images.ygoprodeck.com/images/cards/15198996.jpg|Green Ninja|1.0|2.0
https://images.ygoprodeck.com/images/cards/14558127.jpg|Ash Blossom & Joyous Spring|1.0|2.0
https://images.ygoprodeck.com/images/cards/24224830.jpg|Called by the Grave|1.0|2.0
https://images.ygoprodeck.com/images/cards/92962242.jpg|Jioh the Gravity Ninja|1.0|2.0
https://images.ygoprodeck.com/images/cards/15693423.jpg|Evenly Matched|1.0|2.0
https://images.ygoprodeck.com/images/cards/84211599.jpg|Pot of Prosperity|1.0|1.0
https://images.ygoprodeck.com/images/cards/50766506.jpg|Ninjitsu Art of Duplication|1.0|1.0
https://images.ygoprodeck.com/images/cards/94670654.jpg|Baku the Beast Ninja|1.0|1.0
https://images.ygoprodeck.com/images/cards/65681983.jpg|Crossout Designator|1.0|1.0
https://images.ygoprodeck.com/images/cards/1845204.jpg|Instant Fusion|1.0|1.0
https://images.ygoprodeck.com/images/cards/32939238.jpg|Ninjitsu Art Tool - Iron Digger|1.0|1.0
https://images.ygoprodeck.com/images/cards/20065259.jpg|Kagero the Cannon Ninja|1.0|1.0
https://images.ygoprodeck.com/images/cards/94145021.jpg|Droll & Lock Bird|1.0|1.0
