name|code|imgSource|deckPerc|avgCount
Neptabyss, the Atlantean Prince|21565445|https://images.ygoprodeck.com/images/cards_small/21565445.jpg|1.0|3.0
Mermail Abyssteus|22446869|https://images.ygoprodeck.com/images/cards_small/22446869.jpg|1.0|3.0
Infinite Impermanence|10045474|https://images.ygoprodeck.com/images/cards_small/10045474.jpg|1.0|3.0
"Maxx ""C"""|23434538|https://images.ygoprodeck.com/images/cards_small/23434538.jpg|1.0|3.0
Ash Blossom & Joyous Spring|14558127|https://images.ygoprodeck.com/images/cards_small/14558127.jpg|1.0|3.0
|53085623|https://images.ygoprodeck.com/images/cards_small/53085623.jpg|1.0|3.0
Atlantean Dragoons|74311226|https://images.ygoprodeck.com/images/cards_small/74311226.jpg|1.0|3.0
Deep Sea Minstrel|71978434|https://images.ygoprodeck.com/images/cards_small/71978434.jpg|1.0|3.0
Called by the Grave|24224830|https://images.ygoprodeck.com/images/cards_small/24224830.jpg|1.0|2.0
|40366667|https://images.ygoprodeck.com/images/cards_small/40366667.jpg|1.0|2.0
Abyssrhine, the Atlantean Spirit|17080584|https://images.ygoprodeck.com/images/cards_small/17080584.jpg|1.0|1.0
Pot of Prosperity|84211599|https://images.ygoprodeck.com/images/cards_small/84211599.jpg|1.0|1.0
One for One|2295440|https://images.ygoprodeck.com/images/cards_small/2295440.jpg|1.0|1.0
|80534031|https://images.ygoprodeck.com/images/cards_small/80534031.jpg|1.0|1.0
Deep Sea Diva|78868119|https://images.ygoprodeck.com/images/cards_small/78868119.jpg|1.0|1.0
Crossout Designator|65681983|https://images.ygoprodeck.com/images/cards_small/65681983.jpg|1.0|1.0
Moulinglacia the Elemental Lord|13959634|https://images.ygoprodeck.com/images/cards_small/13959634.jpg|1.0|1.0
Abyss-scale of the Kraken|8719957|https://images.ygoprodeck.com/images/cards_small/8719957.jpg|1.0|1.0
Mermail Abysspike|58471134|https://images.ygoprodeck.com/images/cards_small/58471134.jpg|1.0|1.0
Atlantean Heavy Infantry|37104630|https://images.ygoprodeck.com/images/cards_small/37104630.jpg|1.0|1.0
PSY-Framegear Gamma|38814750|https://images.ygoprodeck.com/images/cards_small/38814750.jpg|0.5|1.0
Icejade Ran Aegirine|18494511|https://images.ygoprodeck.com/images/cards_small/18494511.jpg|0.5|1.0
PSY-Frame Driver|49036338|https://images.ygoprodeck.com/images/cards_small/49036338.jpg|0.5|1.0
Droll & Lock Bird|94145021|https://images.ygoprodeck.com/images/cards_small/94145021.jpg|0.5|1.0
